timestamp,asset_id,asset_family,sequence_id,cycle_id,cycle_index,phase,cip_subphase,shift_id,episode_id,episode_progress,stage_progress,batch_id,batch_elapsed_min,milk_type,batch_thermal_history_factor,protein_g_L_nominal,fat_g_L_nominal,solids_g_L_nominal,Ca_mM_nominal,PO4_mM_nominal,pH_nominal,ambient_T_C,ambient_RH_pct,flow_kg_s,pressure_in_kPa,pressure_out_kPa,dP_kPa,Th_in_C,Tc_in_C,Th_out_C,Tc_out_C,Twall_C,vibration_mm_s,flow_sp_kg_s,Th_sp_C,Tc_sp_C,m_org_kg_m2,m_min_kg_m2,m_total_kg_m2,Rf_m2K_W,UA_W_K,Q_W,rf_stage_thr_incipient,rf_stage_thr_advanced,fouling_stage,fouling_stage_name,fouling_onset_event,fouling_alarm,fouling_warning_alarm,fouling_critical_alarm,foul_score,clog_event,clog_onset_event,clog_alarm,maintenance_active,maintenance_planned,maintenance_type,fault_type,downtime_unplanned,planned_event_type,ttm_to_planned_cip_min,ttm_to_unplanned_event_min,time_to_fouling_onset_min,time_to_clog_onset_min,fouling_onset_within_30min,clog_onset_within_15min,unplanned_event_within_60min,time_since_last_cip_min,time_since_last_maintenance_min,last_maintenance_type,next_unplanned_fault_type,hot_drop_C,cold_lift_C,thermal_eff_proxy,heat_proxy,severity_primary,fouling_stage_physical,dt_min,row_in_sequence,sequence_rows,sequence_progress,sequence_start,sequence_end,is_production,is_non_production,is_event_horizon_row,is_informative_row,is_low_information_production
2026-01-06 23:26:00+00:00,asset_01,standard_phe,asset_01_C00005,asset_01_C00005,5,production,none,3,asset_01_C00005,0.000673,0.001009,asset_01_B00005,0.0,whole,1.19681,32.930373,31.111409,136.780225,19.149555,7.641368,6.682818,18.566605,68.015761,5.218425,244.494555,147.088719,97.405836,82.821402,44.082773,79.483007,48.510804,52.48063,2.08113,5.317914,83.041615,43.574781,0.0141453316,0.0659642259,0.0801095575,9.31514e-05,2373.042158,83928.001193,0.0005525,0.001105,0,stable,0,0,0,0,0.04215,0,0,0,0,0,none,none,0,none,1448.0,1431.0,1050.0,1391.0,0,0,0,244.0,244.0,scheduled_CIP,clogging,3.3383950000000056,4.428030999999997,0.11430531008208877,17.42116392787503,9.31514e-05,0,1.0,0,1486,0.0,2026-01-06 23:26:00+00:00,2026-01-08 00:11:00+00:00,1,0,0,0,1
2026-01-06 23:27:00+00:00,asset_01,standard_phe,asset_01_C00005,asset_01_C00005,5,production,none,3,asset_01_C00005,0.001346,0.002018,asset_01_B00005,1.0,whole,1.19681,32.930373,31.111409,136.780225,19.149555,7.641368,6.682818,18.717694,66.896487,5.493661,247.049139,146.716883,100.332256,82.715733,43.965285,79.604669,48.28726,55.966167,1.794111,5.317914,83.041615,43.574781,0.0141457612,0.0659644077,0.0801101689,9.31531e-05,2373.040192,83490.619717,0.0005525,0.001105,0,stable,0,0,0,0,0.042151,0,0,0,0,0,none,none,0,none,1447.0,1430.0,1049.0,1390.0,0,0,0,245.0,245.0,scheduled_CIP,clogging,3.111063999999999,4.321975000000002,0.11153354923793403,17.091130965303996,9.31531e-05,0,1.0,1,1486,0.0006734006734006734,2026-01-06 23:26:00+00:00,2026-01-08 00:11:00+00:00,1,0,0,0,1
2026-01-06 23:28:00+00:00,asset_01,standard_phe,asset_01_C00005,asset_01_C00005,5,production,none,3,asset_01_C00005,0.002019,0.003027,asset_01_B00005,2.0,whole,1.19681,32.930373,31.111409,136.780225,19.149555,7.641368,6.682818,18.662985,68.262591,5.281334,245.948245,148.496098,97.452148,82.662721,43.818161,79.518068,48.045318,59.037095,1.838324,5.317914,83.041615,43.574781,0.0141464765,0.0659647104,0.0801111868,9.3156e-05,2373.036921,83749.087031,0.0005525,0.001105,0,stable,0,0,0,0,0.042152,0,0,0,0,0,none,none,0,none,1446.0,1429.0,1048.0,1389.0,0,0,0,246.0,246.0,scheduled_CIP,clogging,3.1446530000000052,4.227156999999998,0.10882236791972925,16.607962807102027,9.3156e-05,0,1.0,2,1486,0.0013468013468013469,2026-01-06 23:26:00+00:00,2026-01-08 00:11:00+00:00,1,0,0,0,1
2026-01-06 23:29:00+00:00,asset_01,standard_phe,asset_01_C00005,asset_01_C00005,5,production,none,3,asset_01_C00005,0.002692,0.004036,asset_01_B00005,3.0,whole,1.19681,32.930373,31.111409,136.780225,19.149555,7.641368,6.682818,18.386555,69.867342,5.355905,245.595003,148.733823,96.86118,82.642982,44.081958,79.78259,48.227446,61.746492,1.949206,5.317914,83.041615,43.574781,0.0141474769,0.0659651337,0.0801126105,9.31601e-05,2373.032345,83804.217059,0.0005525,0.001105,0,stable,0,0,0,0,0.042154,0,0,0,0,0,none,none,0,none,1445.0,1428.0,1047.0,1388.0,0,0,0,247.0,247.0,scheduled_CIP,clogging,2.8603920000000045,4.145488,0.10750461398535474,15.319987814760024,9.31601e-05,0,1.0,3,1486,0.00202020202020202,2026-01-06 23:26:00+00:00,2026-01-08 00:11:00+00:00,1,0,0,0,1
2026-01-06 23:30:00+00:00,asset_01,standard_phe,asset_01_C00005,asset_01_C00005,5,production,none,3,asset_01_C00005,0.003365,0.005045,asset_01_B00005,4.0,whole,1.19681,32.930373,31.111409,136.780225,19.149555,7.641368,6.682818,18.941266,67.848166,5.270652,246.759357,146.80167,99.957687,82.822667,43.776768,80.015236,48.003654,64.119683,1.913647,5.317914,83.041615,43.574781,0.0141487618,0.0659656774,0.0801144392,9.31653e-05,2373.026467,83625.887871,0.0005525,0.001105,0,stable,0,0,0,0,0.042156,0,0,0,0,0,none,none,0,none,1444.0,1427.0,1046.0,1387.0,0,0,0,248.0,248.0,scheduled_CIP,clogging,2.807430999999994,4.226886,0.10825428811358653,14.79699181501197,9.31653e-05,0,1.0,4,1486,0.0026936026936026937,2026-01-06 23:26:00+00:00,2026-01-08 00:11:00+00:00,1,0,0,0,1
2026-01-06 23:31:00+00:00,asset_01,standard_phe,asset_01_C00005,asset_01_C00005,5,production,none,3,asset_01_C00005,0.004038,0.006054,asset_01_B00005,5.0,whole,1.19681,32.930373,31.111409,136.780225,19.149555,7.641368,6.682818,18.716812,66.111656,5.418079,246.630936,145.960119,100.670817,82.904936,44.000342,79.753785,47.861798,66.196037,2.073923,5.317914,83.041615,43.574781,0.0141503306,0.0659663413,0.0801166719,9.31717e-05,2373.019291,83378.624711,0.0005525,0.001105,0,stable,0,0,0,0,0.042159,0,0,0,0,0,none,none,0,none,1443.0,1426.0,1045.0,1386.0,0,0,0,249.0,249.0,scheduled_CIP,clogging,3.151151000000013,3.861455999999997,0.09925449935295551,17.07318505892907,9.31717e-05,0,1.0,5,1486,0.003367003367003367,2026-01-06 23:26:00+00:00,2026-01-08 00:11:00+00:00,1,0,0,0,1
2026-01-06 23:32:00+00:00,asset_01,standard_phe,asset_01_C00005,asset_01_C00005,5,production,none,3,asset_01_C00005,0.004711,0.007064,asset_01_B00005,6.0,whole,1.19681,32.930373,31.111409,136.780225,19.149555,7.641368,6.682818,18.993468,69.097704,5.443794,247.51327,147.660617,99.852653,82.230312,43.985511,79.634788,48.302452,68.020661,2.042308,5.317914,83.041615,43.574781,0.0141521828,0.0659671251,0.0801193079,9.31792e-05,2373.010819,83163.76574,0.0005525,0.001105,0,stable,0,0,0,0,0.042163,0,0,0,0,0,none,none,0,none,1442.0,1425.0,1044.0,1385.0,0,0,0,250.0,250.0,scheduled_CIP,clogging,2.5955239999999975,4.316941,0.11287654497143286,14.129497978055985,9.31792e-05,0,1.0,6,1486,0.00404040404040404,2026-01-06 23:26:00+00:00,2026-01-08 00:11:00+00:00,1,0,0,0,1
2026-01-06 23:33:00+00:00,asset_01,standard_phe,asset_01_C00005,asset_01_C00005,5,production,none,3,asset_01_C00005,0.005384,0.008073,asset_01_B00005,7.0,whole,1.19681,32.930373,31.111409,136.780225,19.149555,7.641368,6.682818,18.704005,65.490051,5.388048,247.649673,148.127134,99.522539,82.690032,43.69499,79.747502,48.073556,69.659826,2.033663,5.317914,83.041615,43.574781,0.0141543178,0.0659680285,0.0801223464,9.31879e-05,2373.001053,84134.949104,0.0005525,0.001105,0,stable,0,0,0,0,0.042166,0,0,0,0,0,none,none,0,none,1441.0,1424.0,1043.0,1384.0,0,0,0,251.0,251.0,scheduled_CIP,clogging,2.942530000000005,4.378566000000006,0.11228519769256835,15.854492881440027,9.31879e-05,0,1.0,7,1486,0.0047138047138047135,2026-01-06 23:26:00+00:00,2026-01-08 00:11:00+00:00,1,0,0,0,1
2026-01-06 23:34:00+00:00,asset_01,standard_phe,asset_01_C00005,asset_01_C00005,5,production,none,3,asset_01_C00005,0.006057,0.009082,asset_01_B00005,8.0,whole,1.19681,32.930373,31.111409,136.780225,19.149555,7.641368,6.682818,18.180417,65.476746,5.260163,245.752985,147.606716,98.146269,82.770778,44.058784,79.747776,48.170545,71.10615,2.01832,5.317914,83.041615,43.574781,0.0141567351,0.0659690514,0.0801257865,9.31977e-05,2372.989997,84069.206588,0.0005525,0.001105,0,stable,0,0,0,0,0.042171,0,0,0,0,0,none,none,0,none,1440.0,1423.0,1042.0,1383.0,0,0,0,252.0,252.0,scheduled_CIP,clogging,3.0230020000000053,4.111760999999994,0.10621413611502403,15.901483269326029,9.31977e-05,0,1.0,8,1486,0.0053872053872053875,2026-01-06 23:26:00+00:00,2026-01-08 00:11:00+00:00,1,0,0,0,1
2026-01-06 23:35:00+00:00,asset_01,standard_phe,asset_01_C00005,asset_01_C00005,5,production,none,3,asset_01_C00005,0.006729,0.010091,asset_01_B00005,9.0,whole,1.19681,32.930373,31.111409,136.780225,19.149555,7.641368,6.682818,19.160002,65.97065,5.47186,247.065495,147.050469,100.015026,82.63545,44.240921,79.557264,47.89781,72.368575,1.841742,5.317914,83.041615,43.574781,0.0141594339,0.0659701935,0.0801296274,9.32087e-05,2372.977652,83674.252552,0.0005525,0.001105,0,stable,0,0,0,0,0.042176,0,0,0,0,0,none,none,0,none,1439.0,1422.0,1041.0,1382.0,0,0,0,253.0,253.0,scheduled_CIP,clogging,3.0781860000000023,3.6568889999999996,0.0952450543148999,16.843402845960014,9.32087e-05,0,1.0,9,1486,0.006060606060606061,2026-01-06 23:26:00+00:00,2026-01-08 00:11:00+00:00,1,0,0,0,1
