timestamp,asset_id,asset_family,sequence_id,cycle_id,cycle_index,phase,cip_subphase,shift_id,episode_id,episode_progress,stage_progress,batch_id,batch_elapsed_min,milk_type,batch_thermal_history_factor,protein_g_L_nominal,fat_g_L_nominal,solids_g_L_nominal,Ca_mM_nominal,PO4_mM_nominal,pH_nominal,ambient_T_C,ambient_RH_pct,flow_kg_s,pressure_in_kPa,pressure_out_kPa,dP_kPa,Th_in_C,Tc_in_C,Th_out_C,Tc_out_C,Twall_C,vibration_mm_s,flow_sp_kg_s,Th_sp_C,Tc_sp_C,m_org_kg_m2,m_min_kg_m2,m_total_kg_m2,Rf_m2K_W,UA_W_K,Q_W,rf_stage_thr_incipient,rf_stage_thr_advanced,fouling_stage,fouling_stage_name,fouling_onset_event,fouling_alarm,fouling_warning_alarm,fouling_critical_alarm,foul_score,clog_event,clog_onset_event,clog_alarm,maintenance_active,maintenance_planned,maintenance_type,fault_type,downtime_unplanned,planned_event_type,ttm_to_planned_cip_min,ttm_to_unplanned_event_min,time_to_fouling_onset_min,time_to_clog_onset_min,fouling_onset_within_30min,clog_onset_within_15min,unplanned_event_within_60min,time_since_last_cip_min,time_since_last_maintenance_min,last_maintenance_type,next_unplanned_fault_type,hot_drop_C,cold_lift_C,thermal_eff_proxy,heat_proxy,severity_primary,fouling_stage_physical,dt_min,row_in_sequence,sequence_rows,sequence_progress,sequence_start,sequence_end,is_production,is_non_production,is_event_horizon_row,is_informative_row,is_low_information_production
2026-01-08 02:54:00+00:00,asset_05,compact_phe,asset_05_C00006,asset_05_C00006,6,production,none,3,asset_05_C00006,0.000661,0.001212,asset_05_B00006,0.0,whole,1.249552,35.471183,35.140494,139.748099,13.489136,7.330486,6.548976,21.965133,66.264289,4.092296,260.51471,143.959195,116.555516,84.445563,51.181627,81.095841,55.431874,51.063464,1.897912,4.059479,84.414596,50.517068,0.034967386,0.0968662247,0.1318336107,0.0001908676,2093.630709,61888.713817,0.0005525,0.001105,0,stable,0,0,0,0,0.086365,0,0,0,0,0,none,none,0,none,1486.0,1472.0,956.0,1429.0,0,0,0,1294.0,1294.0,scheduled_CIP,clogging,3.349722000000014,4.250247000000002,0.12777342404699193,13.708053941712057,0.0001908676,0,1.0,0,1513,0.0,2026-01-08 02:54:00+00:00,2026-01-09 04:06:00+00:00,1,0,0,0,1
2026-01-08 02:55:00+00:00,asset_05,compact_phe,asset_05_C00006,asset_05_C00006,6,production,none,3,asset_05_C00006,0.001322,0.002424,asset_05_B00006,1.0,whole,1.249552,35.471183,35.140494,139.748099,13.489136,7.330486,6.548976,22.324139,64.122116,4.140232,263.505857,144.803771,118.702086,84.970347,51.197294,81.374542,55.542267,54.917913,1.859043,4.059479,84.414596,50.517068,0.0349680068,0.0968664667,0.1318344735,0.0001908701,2093.62851,61952.344821,0.0005525,0.001105,0,stable,0,0,0,0,0.086367,0,0,0,0,0,none,none,0,none,1485.0,1471.0,955.0,1428.0,0,0,0,1295.0,1295.0,scheduled_CIP,clogging,3.5958049999999986,4.344973000000003,0.12865206470969628,14.887466926759995,0.0001908701,0,1.0,1,1513,0.0006613756613756613,2026-01-08 02:54:00+00:00,2026-01-09 04:06:00+00:00,1,0,0,0,1
2026-01-08 02:56:00+00:00,asset_05,compact_phe,asset_05_C00006,asset_05_C00006,6,production,none,3,asset_05_C00006,0.001983,0.003636,asset_05_B00006,2.0,whole,1.249552,35.471183,35.140494,139.748099,13.489136,7.330486,6.548976,21.870495,68.888284,4.110292,263.606825,144.845863,118.760962,84.304618,50.893423,81.228424,55.467509,58.288266,1.908678,4.059479,84.414596,50.517068,0.0349690402,0.0968668696,0.1318359099,0.0001908742,2093.624848,61571.483902,0.0005525,0.001105,0,stable,0,0,0,0,0.086368,0,0,0,0,0,none,none,0,none,1484.0,1470.0,954.0,1427.0,0,0,0,1296.0,1296.0,scheduled_CIP,clogging,3.076194000000001,4.574086000000001,0.13690279560488633,12.644055588648005,0.0001908742,0,1.0,2,1513,0.0013227513227513227,2026-01-08 02:54:00+00:00,2026-01-09 04:06:00+00:00,1,0,0,0,1
2026-01-08 02:57:00+00:00,asset_05,compact_phe,asset_05_C00006,asset_05_C00006,6,production,none,3,asset_05_C00006,0.002644,0.004848,asset_05_B00006,3.0,whole,1.249552,35.471183,35.140494,139.748099,13.489136,7.330486,6.548976,21.73904,64.39238,4.081365,260.808389,145.946319,114.86207,84.004779,51.317536,80.979287,55.397051,61.240588,1.821514,4.059479,84.414596,50.517068,0.0349704853,0.0968674331,0.1318379184,0.0001908801,2093.619728,61201.291616,0.0005525,0.001105,0,stable,0,0,0,0,0.086371,0,0,0,0,0,none,none,0,none,1483.0,1469.0,953.0,1426.0,0,0,0,1297.0,1297.0,scheduled_CIP,clogging,3.025492,4.079515000000001,0.12480449941893235,12.348137156579998,0.0001908801,0,1.0,3,1513,0.001984126984126984,2026-01-08 02:54:00+00:00,2026-01-09 04:06:00+00:00,1,0,0,0,1
2026-01-08 02:58:00+00:00,asset_05,compact_phe,asset_05_C00006,asset_05_C00006,6,production,none,3,asset_05_C00006,0.003305,0.006061,asset_05_B00006,4.0,whole,1.249552,35.471183,35.140494,139.748099,13.489136,7.330486,6.548976,22.375809,65.271266,4.255801,263.6391,145.268358,118.370743,84.385658,51.297242,81.317785,55.358556,63.876857,2.078101,4.059479,84.414596,50.517068,0.034972341,0.0968681566,0.1318404976,0.0001908876,2093.613153,62136.806396,0.0005525,0.001105,0,stable,0,0,0,0,0.086374,0,0,0,0,0,none,none,0,none,1482.0,1468.0,952.0,1425.0,0,0,0,1298.0,1298.0,scheduled_CIP,clogging,3.067873000000006,4.061314000000003,0.12274126389126641,13.056256981273025,0.0001908876,0,1.0,4,1513,0.0026455026455026454,2026-01-08 02:54:00+00:00,2026-01-09 04:06:00+00:00,1,0,0,0,1
2026-01-08 02:59:00+00:00,asset_05,compact_phe,asset_05_C00006,asset_05_C00006,6,production,none,3,asset_05_C00006,0.003966,0.007273,asset_05_B00006,5.0,whole,1.249552,35.471183,35.140494,139.748099,13.489136,7.330486,6.548976,22.242584,65.834195,4.128362,262.325187,144.166142,118.159045,84.371475,51.444883,80.870676,55.545222,66.182449,2.028108,4.059479,84.414596,50.517068,0.0349746064,0.0968690398,0.1318436462,0.0001908967,2093.605127,61958.383773,0.0005525,0.001105,0,stable,0,0,0,0,0.086379,0,0,0,0,0,none,none,0,none,1481.0,1467.0,951.0,1424.0,0,0,0,1299.0,1299.0,scheduled_CIP,clogging,3.5007990000000007,4.100339000000005,0.12452971142595032,14.452565561238004,0.0001908967,0,1.0,5,1513,0.0033068783068783067,2026-01-08 02:54:00+00:00,2026-01-09 04:06:00+00:00,1,0,0,0,1
2026-01-08 03:00:00+00:00,asset_05,compact_phe,asset_05_C00006,asset_05_C00006,6,production,none,3,asset_05_C00006,0.004627,0.008485,asset_05_B00006,6.0,whole,1.249552,35.471183,35.140494,139.748099,13.489136,7.330486,6.548976,21.893329,63.883468,4.181741,262.666213,144.861379,117.804834,84.781899,51.375552,80.968996,55.244128,68.203741,1.852611,4.059479,84.414596,50.517068,0.0349772803,0.0968700824,0.1318473627,0.0001909075,2093.595653,61762.482666,0.0005525,0.001105,0,stable,0,0,0,0,0.086384,0,0,0,0,0,none,none,0,none,1480.0,1466.0,950.0,1423.0,0,0,0,1300.0,1300.0,scheduled_CIP,clogging,3.8129029999999915,3.8685760000000045,0.11580362258704925,15.944572804122963,0.0001909075,0,1.0,6,1513,0.003968253968253968,2026-01-08 02:54:00+00:00,2026-01-09 04:06:00+00:00,1,0,0,0,1
2026-01-08 03:01:00+00:00,asset_05,compact_phe,asset_05_C00006,asset_05_C00006,6,production,none,3,asset_05_C00006,0.005288,0.009697,asset_05_B00006,7.0,whole,1.249552,35.471183,35.140494,139.748099,13.489136,7.330486,6.548976,21.655519,65.493829,4.137459,261.957123,145.43414,116.522982,84.286564,51.323569,81.189769,55.985117,69.984453,1.89525,4.059479,84.414596,50.517068,0.0349803619,0.0968712839,0.1318516457,0.00019092,2093.584735,61754.136393,0.0005525,0.001105,0,stable,0,0,0,0,0.086389,0,0,0,0,0,none,none,0,none,1479.0,1465.0,949.0,1422.0,0,0,0,1301.0,1301.0,scheduled_CIP,clogging,3.096795,4.661548000000003,0.14141761086940077,12.812862343905,0.00019092,0,1.0,7,1513,0.004629629629629629,2026-01-08 02:54:00+00:00,2026-01-09 04:06:00+00:00,1,0,0,0,1
2026-01-08 03:02:00+00:00,asset_05,compact_phe,asset_05_C00006,asset_05_C00006,6,production,none,3,asset_05_C00006,0.005948,0.010909,asset_05_B00006,8.0,whole,1.249552,35.471183,35.140494,139.748099,13.489136,7.330486,6.548976,22.211416,63.87067,4.130266,262.882223,146.081742,116.800481,84.620409,51.435104,80.85729,55.564559,71.565696,1.763686,4.059479,84.414596,50.517068,0.03498385,0.0968726439,0.1318564939,0.0001909341,2093.572377,62123.780642,0.0005525,0.001105,0,stable,0,0,0,0,0.086396,0,0,0,0,0,none,none,0,none,1478.0,1464.0,948.0,1421.0,0,0,0,1302.0,1302.0,scheduled_CIP,clogging,3.763118999999989,4.129455,0.12443625273294914,15.542682459653953,0.0001909341,0,1.0,8,1513,0.005291005291005291,2026-01-08 02:54:00+00:00,2026-01-09 04:06:00+00:00,1,0,0,0,1
2026-01-08 03:03:00+00:00,asset_05,compact_phe,asset_05_C00006,asset_05_C00006,6,production,none,3,asset_05_C00006,0.006609,0.012121,asset_05_B00006,9.0,whole,1.249552,35.471183,35.140494,139.748099,13.489136,7.330486,6.548976,22.488266,65.058978,4.15022,263.691654,145.265036,118.426618,84.57179,51.081363,81.061143,55.630782,72.955665,1.807926,4.059479,84.414596,50.517068,0.0349877438,0.0968741621,0.1318619059,0.0001909498,2093.558582,61909.81608,0.0005525,0.001105,0,stable,0,0,0,0,0.086403,0,0,0,0,0,none,none,0,none,1477.0,1463.0,947.0,1420.0,0,0,0,1303.0,1303.0,scheduled_CIP,clogging,3.5106469999999916,4.549419,0.13584237071686192,14.569957392339965,0.0001909498,0,1.0,9,1513,0.005952380952380952,2026-01-08 02:54:00+00:00,2026-01-09 04:06:00+00:00,1,0,0,0,1
